"","carat","cut","color","clarity","depth_percent","table","price","length","width","depth"
"10104",1.32,"Premium","I","VS1",62.4,58,4719,7.01,6.96,4.36
"10105",1.12,"Premium","H","SI1",61.6,58,4719,6.72,6.62,4.11
"10106",0.91,"Very Good","D","VS2",62.7,59,4720,6.13,6.16,3.85
"10107",1.12,"Ideal","F","SI2",61.6,57,4720,6.68,6.66,4.11
"10108",0.97,"Premium","D","SI1",62,60,4721,6.25,6.29,3.89
"10109",1.06,"Very Good","F","SI1",62.5,58,4721,6.46,6.5,4.05
"10110",1,"Ideal","F","SI2",62.7,57,4721,6.37,6.42,4.01
"10111",0.92,"Very Good","H","VS1",59.7,63,4721,6.34,6.29,3.77
"10112",1,"Good","H","VS2",63.6,61,4722,6.25,6.21,3.96
"10113",1.05,"Ideal","I","SI2",61.8,59,4723,6.53,6.49,4.02
"10114",1.04,"Premium","D","SI2",61,59,4724,6.51,6.54,3.98
"10115",1.04,"Very Good","G","SI1",59.2,61,4724,6.63,6.68,3.94
"10116",1.12,"Very Good","I","SI1",61.7,58.1,4724,6.6,6.66,4.09
"10117",1.02,"Ideal","H","SI1",60,59,4724,6.56,6.55,3.93
"10118",0.9,"Ideal","F","SI1",61.3,56,4724,6.21,6.23,3.81
"10119",0.93,"Ideal","D","SI1",61.6,57,4724,6.27,6.33,3.88
"10120",1.14,"Ideal","I","SI1",61.8,57,4724,6.76,6.68,4.15
"10121",1,"Premium","H","SI1",62.7,58,4724,6.41,6.32,3.99
"10122",1.25,"Good","I","SI2",63.9,56,4725,6.81,6.77,4.34
"10123",1.17,"Ideal","G","SI2",61.1,56,4725,6.8,6.86,4.17
"10124",1,"Very Good","G","SI2",62.6,58,4725,6.34,6.38,3.98
"10125",1.1,"Fair","D","SI2",64.6,54,4725,6.56,6.49,4.22
"10126",1.1,"Premium","I","SI1",61.2,61,4725,6.66,6.61,4.01
"10127",1.1,"Ideal","H","SI2",63.1,58,4725,6.54,6.53,4.12
"10128",1.1,"Premium","D","SI2",62.4,58,4725,6.6,6.57,4.11
"10129",0.97,"Premium","F","SI1",59.9,59,4726,6.39,6.36,3.82
"10130",1.01,"Very Good","D","SI2",61.9,58,4727,6.43,6.49,4
"10131",1.02,"Very Good","H","SI1",61.6,58,4727,6.49,6.54,4.01
"10132",1,"Good","D","SI2",61.1,61,4727,6.37,6.43,3.91
"10133",1.23,"Good","J","VS2",63.6,60,4727,6.77,6.73,4.29
"10134",1.07,"Very Good","I","SI1",59.1,59,4728,6.68,6.71,3.96
"10135",0.91,"Premium","E","SI1",59.8,59,4729,6.28,6.23,3.74
"10136",0.9,"Very Good","D","VS2",58.8,61,4729,6.27,6.32,3.7
"10137",1.05,"Ideal","F","SI1",61.8,57,4729,6.51,6.54,4.03
"10138",1.05,"Good","F","SI1",57.9,62,4729,6.68,6.73,3.88
"10139",1,"Premium","D","SI2",62.4,58,4730,6.33,6.36,3.96
"10140",1.38,"Fair","G","SI2",61.2,59,4730,7.19,7.13,4.38
"10141",1.03,"Premium","E","SI2",61.8,56,4730,6.5,6.47,4.01
"10142",0.91,"Ideal","G","SI1",61.9,56,4731,6.22,6.18,3.84
"10143",1,"Good","H","VS1",62.1,64,4732,6.4,6.18,3.91
"10144",1.3,"Premium","H","SI2",60.4,61,4732,7.09,7.04,4.27
"10145",1,"Fair","F","VS2",66.7,57,4732,6.11,6.04,4.05
"10146",1,"Very Good","H","VS1",63.3,53,4732,6.37,6.29,4.01
"10147",1,"Premium","H","VS1",62.7,58,4732,6.37,6.33,3.98
"10148",1,"Premium","H","VS1",59.1,60,4732,6.45,6.42,3.8
"10149",1,"Fair","H","VS1",64.1,60,4732,6.3,6.22,4.01
"10150",1.1,"Ideal","H","SI2",62,55,4733,6.61,6.65,4.11
"10151",1.08,"Ideal","G","SI2",62.1,57,4733,6.56,6.58,4.08
"10152",1.09,"Ideal","G","SI2",61.7,57,4733,6.57,6.62,4.07
"10153",1.22,"Premium","I","SI2",61.5,61,4735,6.89,6.83,4.22
"10154",0.9,"Premium","D","SI1",59.4,61,4735,6.32,6.3,3.75
"10155",0.9,"Premium","D","SI1",63,56,4735,6.14,6.09,3.85
"10156",1.22,"Premium","I","SI2",61.7,59,4735,6.84,6.8,4.21
"10157",1,"Good","G","SI1",63.9,60,4737,6.22,6.27,3.99
"10158",1,"Ideal","G","SI1",62.7,56,4737,6.36,6.39,4
"10159",1.24,"Very Good","J","SI2",60.4,61,4737,6.85,6.92,4.16
"10160",1.33,"Premium","F","SI2",60.4,60,4737,7.17,7.11,4.31
"10161",1.14,"Premium","F","SI2",62.9,59,4737,6.64,6.62,4.17
"10162",1.06,"Premium","E","SI2",60.5,60,4737,6.67,6.61,4.02
"10163",0.95,"Very Good","E","SI1",61.6,56,4738,6.31,6.36,3.9
"10164",1.02,"Ideal","I","SI1",62,56,4738,6.44,6.46,4
"10165",1,"Very Good","I","VS2",64,54,4739,6.28,6.34,4.04
"10166",0.9,"Good","D","VS2",62.6,62,4739,6.11,6.15,3.84
"10167",1.05,"Premium","H","VS2",60.5,58,4739,6.7,6.63,4.03
"10168",0.91,"Premium","E","VS2",62.8,59,4739,6.17,6.15,3.87
"10169",0.91,"Premium","E","VS2",61.6,58,4739,6.2,6.18,3.81
"10170",0.91,"Very Good","F","VS1",63.5,56,4739,6.18,6.14,3.91
"10171",0.93,"Premium","E","SI1",62.8,56,4739,6.26,6.2,3.91
"10172",1.08,"Premium","H","SI1",61.7,59,4740,6.56,6.6,4.06
"10173",1.08,"Ideal","H","SI1",62.7,57,4740,6.48,6.51,4.07
"10174",0.9,"Very Good","H","VVS2",62.4,58,4740,6.12,6.15,3.83
"10175",0.8,"Ideal","G","VVS2",61.5,55,4740,5.95,5.99,3.68
"10176",0.8,"Ideal","G","VVS2",61.4,57,4740,5.96,6,3.67
"10177",1.04,"Ideal","F","SI2",61.2,57,4740,6.54,6.6,4.02
"10178",0.9,"Ideal","H","SI1",61.6,56,4740,6.17,6.23,3.82
"10179",1.21,"Premium","F","SI2",61.5,57,4740,6.93,6.88,4.25
"10180",1,"Very Good","G","SI1",59.3,63,4741,6.44,6.48,3.83
"10181",1.04,"Premium","G","SI1",60.6,61,4742,6.63,6.59,4
"10182",1.05,"Premium","E","SI2",59.5,59,4742,6.65,6.59,3.94
"10183",1.02,"Ideal","H","SI2",59.8,58,4742,6.55,6.59,3.93
"10184",1.08,"Good","E","SI2",63.7,57,4742,6.54,6.49,4.15
"10185",1.05,"Premium","E","SI2",60.4,58,4742,6.59,6.55,3.97
"10186",1.16,"Ideal","I","SI1",61.5,60,4742,6.76,6.71,4.14
"10187",1.08,"Premium","E","SI2",60.2,58,4742,6.68,6.61,4
"10188",1.26,"Ideal","J","SI2",62.5,53,4742,6.9,6.86,4.3
"10189",1.21,"Premium","H","SI1",60.5,60,4743,6.81,6.72,4.09
"10190",1.15,"Premium","H","SI2",61.6,60,4743,6.72,6.75,4.15
"10191",1.15,"Very Good","H","SI2",62,58,4743,6.66,6.7,4.14
"10192",1,"Ideal","E","SI2",61.8,57,4743,6.39,6.43,3.96
"10193",1.01,"Very Good","H","SI1",62.7,58,4743,6.36,6.34,3.98
"10194",1.31,"Premium","F","SI2",62.7,61,4743,7.03,6.86,4.36
"10195",0.97,"Ideal","G","SI2",61.6,56,4743,6.31,6.39,3.91
"10196",1.01,"Good","E","SI1",62.6,61,4743,6.38,6.43,4.01
"10197",1,"Premium","F","VS2",58.7,56,4743,6.46,6.42,3.78
"10198",1.11,"Premium","I","VS2",58.3,60,4744,6.84,6.78,3.97
"10199",1.11,"Premium","I","VS2",63,53,4744,6.64,6.59,4.17
"10200",1.2,"Ideal","J","SI2",63.3,54,4744,6.78,6.72,4.27
"10201",1.2,"Ideal","J","SI2",61.7,56,4744,6.87,6.79,4.21
"10202",0.91,"Good","G","VS1",64.1,60,4744,6.11,6.06,3.9
"10203",1.03,"Very Good","H","SI2",61.3,56,4745,6.5,6.53,3.99
"10204",1.06,"Ideal","I","SI1",61.9,54,4745,6.56,6.59,4.07
"10205",1.01,"Premium","H","VS2",62.6,60,4745,6.39,6.36,3.99
"10206",1.19,"Premium","I","SI2",62.6,58,4745,6.75,6.7,4.21
"10207",1.02,"Ideal","F","SI2",61.8,57,4746,6.43,6.49,3.99
"10208",0.91,"Very Good","D","SI1",62.3,60,4746,6.15,6.21,3.85
"10209",1.03,"Very Good","G","SI1",61,58,4746,6.5,6.54,3.98
"10210",1.26,"Fair","D","SI2",64.5,59,4746,6.75,6.71,4.34
"10211",1.02,"Ideal","H","SI1",62.5,57,4746,6.41,6.46,4.02
"10212",1.13,"Premium","I","SI1",62.8,57,4746,6.68,6.64,4.18
"10213",1.18,"Premium","H","SI1",60.1,60,4746,6.89,6.75,4.1
"10214",1.13,"Premium","H","SI2",62.7,55,4746,6.69,6.61,4.17
"10215",1.11,"Premium","H","SI1",58.9,59,4748,6.82,6.76,4
"10216",0.94,"Premium","F","SI1",59.8,61,4748,6.39,6.35,3.81
"10217",1,"Very Good","F","SI2",63.3,60,4749,6.32,6.25,3.98
"10218",1.01,"Good","H","SI1",63.4,59,4749,6.28,6.34,4
"10219",1.01,"Ideal","H","SI1",62.6,55,4749,6.39,6.43,4.01
"10220",1.01,"Good","H","SI1",63.1,59,4749,6.32,6.36,4
"10221",1.01,"Good","H","SI1",63.7,60,4749,6.3,6.35,4.03
"10222",1.01,"Very Good","I","SI1",63.3,54,4749,6.34,6.36,4.02
"10223",1,"Premium","F","SI2",61.4,61,4749,6.47,6.4,3.95
"10224",1.06,"Ideal","I","SI1",61.2,56,4749,6.6,6.57,4.03
"10225",1.06,"Ideal","H","SI2",59.9,58,4749,6.67,6.63,3.98
"10226",1.1,"Ideal","G","SI2",62.1,56,4750,6.63,6.61,4.11
"10227",0.93,"Premium","G","VS2",62.2,59,4750,6.26,6.21,3.88
"10228",1.01,"Premium","E","SI2",61.6,56,4751,6.45,6.4,3.96
"10229",0.81,"Ideal","G","IF",62.4,54,4751,5.93,5.99,3.72
"10230",1.01,"Fair","D","SI1",63.5,58,4751,6.35,6.25,4
"10231",1.01,"Fair","H","VS2",64.5,60,4751,6.3,6.25,4.05
"10232",1.01,"Premium","E","SI2",62.6,59,4751,6.39,6.36,3.99
"10233",1.01,"Premium","E","SI2",61.5,58,4751,6.43,6.4,3.95
"10234",1.01,"Good","E","SI2",63.7,58,4751,6.36,6.32,4.04
"10235",1.01,"Ideal","E","SI2",61.2,54,4751,6.52,6.49,3.98
"10236",1.01,"Premium","E","SI2",59.5,59,4751,6.58,6.54,3.9
"10237",1.01,"Ideal","E","SI2",62.2,54,4751,6.43,6.39,3.99
"10238",1.01,"Premium","E","SI2",62.6,57,4751,6.35,6.33,3.97
"10239",1.01,"Fair","D","SI1",64.6,60,4751,6.12,6.08,3.94
"10240",1.01,"Premium","D","SI1",62.8,58,4751,6.37,6.3,3.98
"10241",1.01,"Ideal","E","SI2",59.2,56,4751,6.63,6.59,3.91
"10242",1.01,"Ideal","E","SI2",61.1,57,4751,6.52,6.48,3.97
"10243",1.01,"Fair","D","SI1",66.9,54,4751,6.25,6.21,4.17
"10244",1.2,"Good","I","SI1",63.1,58,4752,6.66,6.72,4.22
"10245",1.2,"Very Good","J","SI1",61.4,59,4752,6.82,6.87,4.2
"10246",1.03,"Ideal","D","SI2",60.7,55,4752,6.53,6.61,3.99
"10247",1.07,"Ideal","G","SI2",62.1,55,4752,6.54,6.61,4.08
"10248",1.04,"Ideal","G","SI2",62,56,4752,6.52,6.49,4.03
"10249",1,"Very Good","D","SI2",62.8,58,4753,6.33,6.37,3.99
"10250",1.01,"Ideal","D","SI2",61.2,56,4753,6.41,6.46,3.94
"10251",1.21,"Very Good","J","VS2",59.9,59,4754,6.86,6.92,4.13
"10252",1.02,"Premium","H","SI1",59.2,58,4754,6.6,6.57,3.9
"10253",1.04,"Ideal","F","SI2",62.1,57,4754,6.48,6.46,4.02
"10254",0.96,"Very Good","F","SI1",62.1,62,4755,6.24,6.32,3.9
"10255",1.11,"Premium","G","SI2",62.3,58,4755,6.65,6.61,4.13
"10256",1.11,"Premium","G","SI2",61.2,59,4755,6.74,6.66,4.1
"10257",1.11,"Ideal","G","SI2",60.5,56,4755,6.71,6.67,4.05
"10258",1.11,"Premium","G","SI2",61.5,58,4755,6.67,6.6,4.08
"10259",1.01,"Very Good","I","VS1",62.2,60,4756,6.39,6.35,3.96
"10260",1.08,"Ideal","I","SI1",60.3,60,4757,6.67,6.62,4.01
"10261",1.03,"Ideal","E","SI2",62.3,56,4758,6.44,6.52,4.04
"10262",1.03,"Premium","E","SI2",61.8,59,4758,6.42,6.47,3.98
"10263",1,"Good","G","SI1",57.2,59,4758,6.66,6.62,3.8
"10264",1,"Premium","D","SI2",61.6,60,4758,6.37,6.33,3.91
"10265",1.2,"Very Good","D","SI2",63.5,59,4758,6.61,6.56,4.18
"10266",1.02,"Fair","H","SI1",65.5,60,4758,6.29,6.22,4.1
"10267",1.19,"Premium","G","SI2",58.9,60,4758,7,6.92,4.09
"10268",0.91,"Very Good","E","VS2",62.2,60,4759,6.13,6.21,3.84
"10269",1.01,"Good","F","SI1",63.5,59,4759,6.3,6.39,4.03
"10270",1.01,"Very Good","F","SI1",62.8,58,4759,6.35,6.43,4.01
"10271",1.01,"Very Good","I","SI1",62.9,58,4759,6.36,6.4,4.01
"10272",1.03,"Ideal","H","SI1",61,55,4759,6.56,6.59,4.01
"10273",0.9,"Very Good","E","SI1",62.8,58,4760,6.09,6.13,3.84
"10274",1.01,"Very Good","D","SI2",62.9,60,4760,6.35,6.46,4.03
"10275",1,"Ideal","E","SI2",61.9,56,4760,6.43,6.4,3.97
"10276",1,"Good","I","VS2",61.7,60.2,4761,6.29,6.35,3.9
"10277",1.19,"Premium","J","VS2",62.8,57,4761,6.78,6.7,4.23
"10278",1.09,"Premium","H","SI2",59.6,61,4761,6.69,6.63,3.97
"10279",1.02,"Very Good","I","VS2",59.3,59,4762,6.57,6.62,3.91
"10280",1.18,"Very Good","I","SI2",63.5,57,4763,6.75,6.8,4.3
"10281",0.99,"Ideal","I","SI1",61.8,57,4763,6.4,6.42,3.96
"10282",0.9,"Good","H","VVS1",63.8,59,4763,6.13,6.09,3.9
"10283",1.05,"Very Good","E","SI2",63.3,57,4763,6.5,6.46,4.1
"10284",1.1,"Ideal","H","SI1",62.5,57,4764,6.6,6.56,4.11
"10285",1.25,"Ideal","J","SI1",62.7,57,4764,6.86,6.88,4.31
"10286",0.81,"Ideal","E","VS1",61.6,55,4764,5.96,6.02,3.69
"10287",1.03,"Premium","D","SI2",61.7,58,4764,6.5,6.47,4
"10288",1.03,"Very Good","G","SI1",63.2,58,4764,6.43,6.38,4.05
"10289",1.03,"Ideal","D","SI2",62.8,56,4764,6.46,6.43,4.05
"10290",1.03,"Premium","D","SI2",61.3,61,4764,6.49,6.46,3.97
"10291",1.03,"Ideal","D","SI2",61.2,57,4764,6.59,6.51,4.01
"10292",1.03,"Ideal","G","SI1",62.4,57,4764,6.52,6.47,4.05
"10293",1.07,"Ideal","I","VS2",62.1,56,4764,6.61,6.53,4.08
"10294",1.03,"Premium","D","SI2",62.5,54,4764,6.5,6.42,4.04
"10295",1.03,"Very Good","G","SI1",63.1,57,4764,6.45,6.41,4.06
"10296",1.07,"Premium","H","SI1",60.7,60,4764,6.64,6.61,4.02
"10297",1.03,"Ideal","D","SI2",61.8,56,4764,6.51,6.46,4.01
"10298",1.07,"Ideal","F","SI2",62,57,4764,6.6,6.49,4.06
"10299",1.07,"Ideal","F","SI2",61.5,57,4764,6.6,6.57,4.05
"10300",0.91,"Fair","D","VS2",64.5,55,4765,6.24,6.07,3.97
"10301",1.15,"Very Good","J","VS2",62.9,57,4766,6.73,6.63,4.2
"10302",1.13,"Very Good","I","SI1",61.5,60,4766,6.68,6.72,4.12
"10303",1.12,"Good","I","VS2",63.8,55,4766,6.57,6.63,4.21
"10304",1.02,"Very Good","G","SI1",60.8,60,4766,6.5,6.55,3.97
"10305",1.01,"Good","E","SI1",64.3,59,4766,6.31,6.34,4.07
"10306",1.01,"Very Good","E","SI1",58.6,58,4766,6.52,6.58,3.84
"10307",1.01,"Very Good","E","SI1",62.9,59,4766,6.3,6.38,3.99
"10308",1.09,"Good","F","SI2",63.2,58,4766,6.49,6.54,4.12
"10309",1.02,"Ideal","H","SI2",61.4,58,4766,6.47,6.52,3.99
"10310",1,"Ideal","E","SI2",61.9,56,4766,6.39,6.43,3.97
"10311",1.15,"Very Good","H","SI2",63.2,58,4767,6.64,6.68,4.21
"10312",1.01,"Ideal","H","SI1",61.9,58,4767,6.42,6.48,3.99
"10313",1.11,"Premium","G","SI1",61.5,58,4768,6.73,6.63,4.1
"10314",1.03,"Very Good","G","SI2",63.9,59,4769,6.33,6.39,4.07
"10315",1.06,"Very Good","G","SI2",61,57,4769,6.58,6.61,4.02
"10316",1.11,"Very Good","E","SI2",62,58,4769,6.61,6.68,4.12
"10317",1.01,"Premium","H","VS2",62.4,58,4769,6.42,6.36,3.99
"10318",1.01,"Premium","H","VS2",62.3,62,4769,6.39,6.35,3.97
"10319",1.03,"Ideal","F","SI2",61.6,55,4769,6.49,6.46,3.99
"10320",1.21,"Premium","J","SI1",59.9,60,4770,6.89,6.86,4.12
"10321",0.9,"Ideal","E","VS2",62.7,56,4770,6.14,6.18,3.86
"10322",0.9,"Good","E","VS2",63.7,54,4770,6.13,6.15,3.91
"10323",0.9,"Premium","F","VS1",59,58,4770,6.29,6.33,3.72
"10324",0.9,"Good","F","VS1",62.8,57,4770,6.04,6.1,3.81
"10325",0.9,"Ideal","E","SI2",61.8,56,4770,6.18,6.22,3.83
"10326",0.91,"Fair","E","VS1",64.5,58,4770,6.14,6.1,3.95
"10327",1.04,"Premium","F","SI1",61.5,59,4770,6.53,6.47,4
"10328",1.04,"Ideal","F","SI1",62.2,57,4770,6.5,6.4,4.01
"10329",1.01,"Premium","H","SI1",59.5,59,4771,6.56,6.52,3.89
"10330",1.11,"Ideal","I","SI1",62.3,58,4771,6.6,6.65,4.13
"10331",1.2,"Ideal","H","VS2",62.8,57,4771,6.71,6.67,4.2
"10332",1.01,"Premium","H","SI1",60.7,58,4771,6.49,6.45,3.93
"10333",1.08,"Ideal","G","SI1",61.4,56,4771,6.62,6.6,4.06
"10334",1.15,"Premium","H","SI1",60.2,60,4772,6.87,6.78,4.11
"10335",1.23,"Ideal","I","SI2",62.3,55,4773,6.85,6.82,4.26
"10336",0.9,"Ideal","G","VS2",61.7,56,4773,6.19,6.26,3.84
"10337",1.01,"Ideal","H","SI1",62.9,55,4773,6.35,6.4,4.01
"10338",1.01,"Ideal","H","SI1",62.2,58,4773,6.37,6.43,3.98
"10339",1.23,"Premium","I","SI2",62.1,59,4773,6.83,6.79,4.23
"10340",1.06,"Premium","F","SI1",61.9,58,4774,6.53,6.58,4.06
"10341",1,"Ideal","D","SI1",60.2,57,4774,6.48,6.54,3.92
"10342",1.06,"Premium","F","SI1",62.4,58,4774,6.51,6.56,4.07
"10343",1.01,"Premium","F","SI1",62.2,58,4775,6.35,6.28,3.93
"10344",0.91,"Ideal","G","VS1",62.3,55,4775,6.22,6.17,3.86
"10345",1.15,"Premium","G","SI1",62,58,4776,6.68,6.77,4.17
"10346",1.19,"Premium","I","SI1",62.2,58,4777,6.73,6.77,4.2
"10347",1,"Very Good","E","SI2",61.2,58,4777,6.37,6.41,3.91
"10348",1.2,"Premium","J","SI1",58.5,61,4778,6.95,6.89,4.05
"10349",1.09,"Ideal","J","VS2",43,54,4778,6.53,6.55,4.12
"10350",0.9,"Good","F","VS2",62.8,58,4778,6.04,6.09,3.81
"10351",1.13,"Ideal","F","SI2",62.3,57,4778,6.67,6.61,4.14
"10352",0.29,"Fair","D","VS2",64.7,62,592,4.14,4.11,2.67
"10353",0.32,"Good","F","SI1",63.8,59,593,4.33,4.29,2.75
"10354",0.41,"Very Good","H","SI2",61.5,59,593,4.8,4.82,2.96
"10355",0.37,"Very Good","E","SI1",61.4,60,593,4.6,4.62,2.83
"10356",0.36,"Very Good","E","SI1",63.5,58,593,4.46,4.49,2.84
"10357",0.38,"Ideal","I","SI1",61.9,54,593,4.64,4.67,2.88
"10358",0.38,"Ideal","I","SI1",61.8,54,593,4.66,4.7,2.89
"10359",0.3,"Fair","F","VS1",61.7,66,593,4.25,4.31,2.64
"10360",0.31,"Ideal","G","SI1",62.2,55,593,4.38,4.36,2.72
"10361",0.31,"Premium","G","SI1",58.8,62,593,4.42,4.39,2.59
"10362",0.31,"Premium","G","SI1",61.4,58,593,4.35,4.31,2.66
"10363",0.31,"Premium","G","SI1",61.8,60,593,4.35,4.32,2.68
"10364",0.31,"Ideal","G","SI1",62.8,55,593,4.38,4.32,2.73
"10365",0.31,"Premium","G","SI1",62.1,58,593,4.36,4.33,2.7
"10366",0.31,"Premium","G","SI1",61.9,56,593,4.38,4.34,2.7
"10367",0.31,"Ideal","G","SI1",62.2,55,593,4.36,4.35,2.71
"10368",0.31,"Very Good","G","SI1",63.1,59,593,4.33,4.29,2.72
"10369",0.31,"Premium","G","SI1",62.6,58,593,4.34,4.29,2.7
"10370",0.31,"Premium","G","SI1",63,58,593,4.34,4.3,2.72
"10371",0.31,"Very Good","G","SI1",63.2,54,593,4.33,4.31,2.73
"10372",0.31,"Premium","G","SI1",62.4,55,593,4.34,4.31,2.7
"10373",0.31,"Very Good","G","SI1",63.2,57,593,4.3,4.27,2.71
"10374",0.31,"Premium","D","SI2",61.8,60,593,4.37,4.33,2.69
"10375",0.31,"Premium","D","SI2",60.1,58,593,4.4,4.38,2.64
"10376",0.31,"Good","D","SI2",63.7,58,593,4.3,4.27,2.73
"10377",0.31,"Premium","D","SI2",61.5,60,593,4.34,4.31,2.66
"10378",0.31,"Good","G","SI1",63.6,57,593,4.33,4.29,2.74
"10379",0.31,"Ideal","G","SI1",63,56,593,4.34,4.3,2.72
"10380",0.31,"Premium","G","SI1",61.5,59,593,4.38,4.34,2.68
"10381",0.31,"Premium","G","SI1",61.7,55,593,4.38,4.37,2.7
"10382",1.06,"Ideal","G","SI2",62.2,56,4778,6.55,6.48,4.05
"10383",1.27,"Ideal","J","SI2",62.6,57,4779,6.88,6.85,4.3
"10384",1.01,"Premium","H","VS1",61.9,57,4779,6.43,6.39,3.97
"10385",1.01,"Ideal","H","VS1",61.5,56,4779,6.48,6.43,3.97
"10386",0.9,"Very Good","G","VS1",62.7,56,4780,6.1,6.14,3.84
"10387",0.99,"Very Good","E","SI2",61.8,59,4780,6.3,6.33,3.9
"10388",1,"Very Good","E","SI2",62.9,60,4781,6.3,6.35,3.98
"10389",0.8,"Ideal","D","VS2",61.3,56,4781,5.97,6,3.67
"10390",1.01,"Good","G","SI1",63.3,59,4781,6.24,6.31,3.97
"10391",1.03,"Ideal","I","SI1",61.1,55,4782,6.53,6.57,4
"10392",1.03,"Ideal","I","SI1",62.2,54,4782,6.46,6.5,4.03
"10393",1.22,"Good","H","SI2",61.5,64,4782,6.93,6.87,4.25
"10394",0.9,"Ideal","H","VVS1",61.9,57,4783,6.19,6.24,3.85
"10395",1.01,"Ideal","G","SI2",61.5,57,4783,6.43,6.45,3.96
"10396",1.24,"Ideal","J","SI2",60.1,57,4783,7.02,6.98,4.21
"10397",1.09,"Good","H","SI1",63.2,57,4784,6.54,6.57,4.14
"10398",1.09,"Ideal","H","SI1",62.2,56,4784,6.56,6.59,4.09
"10399",1.09,"Ideal","H","SI1",62.4,55,4784,6.59,6.68,4.14
"10400",1.09,"Ideal","H","SI1",61.9,56,4784,6.61,6.64,4.1
"10401",1.09,"Very Good","H","SI1",61.8,58,4784,6.58,6.63,4.08
"10402",1.14,"Very Good","I","VS2",62.5,59,4785,6.63,6.66,4.15
"10403",1.06,"Very Good","H","SI1",62.8,58,4785,6.47,6.49,4.07
"10404",1.06,"Premium","H","SI1",61.6,59,4785,6.54,6.55,4.03
"10405",1.01,"Ideal","D","SI2",62.6,56,4785,6.34,6.4,3.99
"10406",1.16,"Very Good","H","SI2",61.8,58,4785,6.75,6.81,4.19
"10407",1.16,"Very Good","I","SI1",62.7,57,4785,6.67,6.76,4.21
"10408",1.2,"Very Good","I","SI1",61.7,56,4785,6.82,6.76,4.19
"10409",1.01,"Premium","G","SI1",61,59,4785,6.45,6.51,3.95
"10410",0.91,"Very Good","F","SI1",62.3,58,4785,6.14,6.19,3.84
"10411",1,"Good","D","SI1",65.1,54,4786,6.23,6.27,4.07
"10412",1.09,"Premium","I","VS1",62.3,54,4786,6.65,6.61,4.13
"10413",1.01,"Ideal","E","SI2",61.1,59,4787,6.53,6.47,3.97
"10414",1,"Premium","H","SI1",61.3,60,4788,6.38,6.35,3.9
"10415",1,"Premium","H","SI1",59.4,58,4788,6.51,6.46,3.85
"10416",1,"Good","H","SI1",57.5,62,4788,6.51,6.47,3.73
"10417",1.01,"Ideal","E","SI2",62.2,56,4788,6.42,6.45,4
"10418",1.01,"Very Good","G","SI1",59.9,56,4788,6.45,6.6,3.91
"10419",1,"Premium","H","SI1",62.3,60,4788,6.38,6.34,3.96
"10420",1,"Good","H","SI1",63.7,60,4788,6.33,6.3,4.02
"10421",1.14,"Premium","I","SI1",62.2,58,4788,6.7,6.67,4.16
"10422",1.14,"Premium","I","SI1",59.1,58,4788,6.83,6.81,4.03
"10423",1.14,"Ideal","H","SI2",62.6,57,4788,6.72,6.63,4.18
"10424",1.14,"Premium","I","SI1",60.1,60,4788,6.81,6.76,4.08
"10425",1,"Premium","H","SI1",62.1,56,4788,6.48,6.38,3.99
"10426",1,"Premium","H","SI1",61.5,58,4788,6.45,6.37,3.94
"10427",1,"Ideal","H","SI1",60.3,56,4788,6.54,6.52,3.94
"10428",1.14,"Very Good","I","SI1",63.5,56,4788,6.62,6.58,4.19
"10429",1,"Premium","H","SI1",62.7,59,4788,6.37,6.3,3.97
"10430",0.9,"Ideal","E","VS2",62.3,57,4788,6.19,6.17,3.85
"10431",1.14,"Premium","H","SI2",60.6,59,4788,6.8,6.77,4.11
"10432",1.14,"Ideal","H","SI1",60.3,57,4789,6.79,6.85,4.11
"10433",1.24,"Very Good","J","SI2",62.8,58,4789,6.77,6.83,4.27
"10434",1.08,"Very Good","I","VS1",62.5,57,4790,6.51,6.54,4.08
"10435",1.01,"Premium","E","SI2",60.4,60,4790,6.46,6.49,3.91
"10436",1.08,"Fair","E","SI1",53.8,63,4790,6.99,6.81,3.71
"10437",0.94,"Good","D","SI1",63.6,56,4790,6.25,6.2,3.96
"10438",1.1,"Very Good","E","SI1",61.3,58,4791,6.64,6.71,4.09
"10439",1.21,"Very Good","I","SI2",62.1,59,4791,6.8,6.86,4.24
"10440",1.21,"Very Good","I","SI2",59.9,58,4791,6.91,6.94,4.15
"10441",1.04,"Very Good","H","SI1",62.2,57,4791,6.42,6.48,4.01
"10442",1.24,"Premium","I","SI1",62.4,59,4791,6.89,6.87,4.29
"10443",1.01,"Fair","F","VS2",64.8,56,4791,6.3,6.25,4.07
"10444",1.01,"Fair","F","VS2",66.1,61,4791,6.1,6.04,4.01
"10445",0.92,"Ideal","E","SI1",61,55,4791,6.27,6.25,3.82
"10446",1,"Premium","H","VS2",63,59,4791,6.43,6.34,4.02
"10447",1.22,"Very Good","J","VS2",61.9,57,4793,6.82,6.87,4.24
"10448",0.93,"Premium","G","VS1",62.1,59,4793,6.21,6.16,3.84
"10449",1.01,"Very Good","I","SI1",63.5,53,4794,6.32,6.4,4.04
"10450",1.09,"Premium","G","SI2",61.1,59,4794,6.69,6.63,4.07
"10451",0.91,"Very Good","E","VS2",59.4,59,4795,6.3,6.36,3.76
"10452",0.9,"Very Good","E","SI1",61.7,58,4795,6.15,6.2,3.81
"10453",1.25,"Ideal","I","VS2",60,57,4795,7.07,7.02,4.23
