"","carat","cut","color","clarity","depth_percent","table","price","length","width","depth"
"7260",2.01,"Ideal","F","SI2",61.9,55,18395,8.1,8.05,5
"7261",2.08,"Very Good","D","SI2",60.1,59,18405,8.29,8.37,5.01
"7262",2.11,"Very Good","D","SI2",60.9,60,18407,8.21,8.28,5.02
"7263",2,"Premium","E","SI2",61.8,56,18426,8.12,8.05,5
"7264",2.5,"Premium","I","SI2",59,60,18447,8.76,8.89,5.21
"7265",2.03,"Ideal","F","SI2",63.3,55,18458,7.96,8.05,5.08
"7266",2.1,"Ideal","H","SI2",63.1,55,18462,8.17,8.13,5.14
"7267",2.09,"Good","F","SI2",63.4,55,18472,8.11,8.18,5.16
"7268",2.03,"Premium","E","SI2",61.5,59,18477,8.24,8.16,5.04
"7269",2.21,"Very Good","F","SI2",61,58,18483,8.36,8.43,5.12
"7270",2.02,"Premium","F","SI2",61.7,58,18487,8.15,8.11,5.02
"7271",2.66,"Good","H","SI2",64.3,60,18495,8.71,8.65,5.58
"7272",2.32,"Very Good","H","SI2",60.6,58,18508,8.56,8.6,5.2
"7273",2.09,"Very Good","F","SI2",61.3,59,18509,8.19,8.33,5.06
"7274",2.14,"Very Good","D","SI2",60.3,60,18526,8.31,8.43,5.05
"7275",2.32,"Ideal","G","SI2",61,58,18532,8.5,8.54,5.2
"7276",2.03,"Ideal","F","SI2",61.4,58,18535,8.12,8.16,5
"7277",2.4,"Ideal","H","SI2",62,55,18541,8.6,8.57,5.32
"7278",3.04,"Premium","I","SI2",59.3,60,18559,9.51,9.46,5.62
"7279",2.11,"Premium","D","SI2",60.9,60,18575,8.28,8.21,5.02
"7280",2.03,"Ideal","F","SI2",61.6,55,18578,8.19,8.14,5.03
"7281",3.01,"Good","H","SI2",57.6,64,18593,9.44,9.38,5.42
"7282",2.07,"Premium","F","SI2",60.7,59,18611,8.21,8.16,4.97
"7283",2.09,"Very Good","F","SI2",63.4,55,18640,8.18,8.11,5.16
"7284",2.01,"Ideal","D","SI2",62.1,56,18674,8.02,8.11,5.01
"7285",2.02,"Premium","F","SI2",62.1,56,18678,8.07,7.99,4.99
"7286",2.16,"Very Good","F","SI2",62.4,59,18678,8.28,8.33,5.18
"7287",2.67,"Good","F","SI2",63.8,58,18686,8.69,8.64,5.54
"7288",2.48,"Very Good","F","SI2",63.4,56,18692,8.64,8.55,5.45
"7289",2.19,"Ideal","D","SI2",61.8,57,18693,8.23,8.49,5.17
"7290",2.01,"Premium","G","SI2",61.2,57.2,18705,8.08,8.14,4.97
"7291",3.01,"Premium","J","SI2",60.7,59,18710,9.35,9.22,5.64
"7292",3.01,"Premium","J","SI2",59.7,58,18710,9.41,9.32,5.59
"7293",0.4,"Ideal","G","SI2",62.1,57,648,4.72,4.75,2.94
"7294",0.41,"Ideal","G","SI2",61.5,55,648,4.76,4.8,2.94
"7295",0.41,"Ideal","G","SI2",61.7,56,648,4.79,4.81,2.96
"7296",0.4,"Ideal","D","SI2",60.5,57,648,4.73,4.76,2.87
"7297",0.36,"Good","E","SI2",63.7,54,648,4.55,4.52,2.89
"7298",0.36,"Premium","E","SI2",61.5,58,648,4.61,4.56,2.82
"7299",0.36,"Premium","E","SI2",60.6,59,648,4.61,4.57,2.78
"7300",0.36,"Premium","E","SI2",62.6,57,648,4.54,4.5,2.83
"7301",2.36,"Premium","H","SI2",59.4,58,18745,8.69,8.75,5.18
"7302",2.61,"Ideal","I","SI2",62.1,56,18756,8.85,8.73,5.46
"7303",2.05,"Premium","F","SI2",60.2,59,18784,8.28,8.33,5
"7304",2.15,"Ideal","G","SI2",62.6,54,18791,8.29,8.35,5.21
"7305",2.07,"Ideal","G","SI2",62.5,55,18804,8.2,8.13,5.11
"7306",0.44,"Very Good","F","SI2",62.8,60,648,4.82,4.86,3.04
"7307",0.41,"Premium","H","SI2",60.9,60,649,4.84,4.81,2.94
"7308",0.34,"Premium","D","SI2",59.2,59,650,4.58,4.54,2.7
"7309",0.34,"Premium","D","SI2",60.7,61,650,4.51,4.45,2.72
"7310",0.34,"Premium","D","SI2",60.6,60,650,4.53,4.48,2.73
"7311",0.34,"Premium","D","SI2",60.8,60,650,4.53,4.49,2.74
"7312",0.39,"Very Good","E","SI2",63,61,650,4.62,4.65,2.92
"7313",0.4,"Ideal","G","SI2",60.6,56,651,4.82,4.79,2.91
"7314",0.39,"Ideal","D","SI2",61.6,56,651,4.69,4.72,2.9
"7315",0.42,"Good","D","SI2",63.1,56,653,4.74,4.8,3.01
"7316",0.42,"Good","D","SI2",63.2,57,653,4.75,4.77,3.01
"7317",0.42,"Very Good","E","SI2",58.8,60,653,4.86,4.9,2.87
"7318",0.42,"Premium","E","SI2",60.1,58,653,4.87,4.91,2.94
"7319",0.44,"Ideal","H","SI2",62.3,54,654,4.89,4.93,3.06
"7320",0.4,"Ideal","G","SI2",61.8,56,654,4.75,4.77,2.94
"7321",0.41,"Ideal","E","SI2",61.5,58,654,4.79,4.83,2.96
"7322",0.44,"Ideal","F","SI2",61.7,54,655,4.9,4.92,3.03
"7323",0.41,"Very Good","G","SI2",59.9,60,656,4.82,4.86,2.9
"7324",0.42,"Very Good","D","SI2",62.9,55,656,4.78,4.82,3.02
"7325",0.41,"Ideal","D","SI2",62.6,57,656,4.72,4.77,2.97
"7326",0.35,"Good","H","SI2",63.2,61,429,4.47,4.49,2.83
"7327",0.31,"Very Good","J","SI2",63.3,58,430,4.35,4.34,2.75
"7328",0.41,"Ideal","G","SI2",62.1,53.6,659,4.75,4.79,2.96
"7329",0.42,"Ideal","D","SI2",62,54,660,4.8,4.85,2.99
"7330",0.42,"Ideal","D","SI2",61.1,55,660,4.82,4.86,2.96
"7331",0.43,"Good","G","SI2",58.8,61,661,4.92,4.94,2.9
"7332",0.38,"Ideal","E","SI2",62.2,56,663,4.64,4.66,2.89
"7333",0.42,"Ideal","F","SI2",62.1,56,663,4.8,4.83,2.99
"7334",0.41,"Ideal","G","SI2",61.7,55,664,4.78,4.81,2.96
"7335",0.41,"Ideal","G","SI2",61.9,54,666,4.81,4.78,2.97
"7336",0.37,"Premium","E","SI2",59.5,61,666,4.7,4.68,2.79
"7337",0.4,"Premium","D","SI2",61.7,58,666,4.69,4.74,2.91
"7338",0.4,"Good","D","SI2",63.4,56,666,4.67,4.73,2.98
"7339",0.4,"Premium","D","SI2",60,58,666,4.8,4.84,2.89
"7340",0.4,"Very Good","D","SI2",61.6,59,666,4.68,4.74,2.9
"7341",0.4,"Good","E","SI2",63.2,57,666,4.66,4.68,2.95
"7342",0.4,"Premium","D","SI2",61.9,58,666,4.71,4.73,2.92
"7343",0.4,"Very Good","E","SI2",61.4,57,666,4.68,4.74,2.89
"7344",0.4,"Very Good","E","SI2",62.9,58,666,4.7,4.74,2.97
"7345",0.4,"Premium","D","SI2",61.1,58,666,4.73,4.76,2.9
"7346",0.4,"Premium","E","SI2",61.4,59,666,4.7,4.75,2.9
"7347",0.4,"Premium","D","SI2",60.4,59,666,4.8,4.83,2.91
"7348",0.4,"Very Good","E","SI2",62.9,59,666,4.66,4.69,2.94
"7349",0.4,"Premium","D","SI2",62.2,58,666,4.71,4.75,2.94
"7350",0.4,"Very Good","D","SI2",62.8,56,666,4.7,4.73,2.96
"7351",0.4,"Premium","D","SI2",62.4,58,666,4.69,4.73,2.94
"7352",0.4,"Ideal","E","SI2",61.2,55,666,4.74,4.77,2.91
"7353",0.4,"Premium","D","SI2",59.9,60,666,4.74,4.78,2.85
"7354",0.4,"Premium","D","SI2",62.1,60,666,4.69,4.75,2.93
"7355",0.3,"Ideal","I","SI2",62,55,360,4.32,4.33,2.68
"7356",0.27,"Ideal","G","SI2",62.3,55,361,4.14,4.18,2.59
"7357",0.26,"Ideal","H","SI2",62.5,53,362,4.09,4.13,2.57
"7358",0.33,"Ideal","J","SI2",62.4,54,366,4.43,4.45,2.77
"7359",0.3,"Ideal","I","SI2",62.4,54,367,4.32,4.34,2.7
"7360",0.3,"Ideal","I","SI2",61.9,56,367,4.3,4.32,2.67
"7361",0.35,"Very Good","D","SI2",63.3,55,669,4.49,4.45,2.83
"7362",0.35,"Premium","D","SI2",60.8,58,669,4.57,4.51,2.76
"7363",0.35,"Premium","D","SI2",62.3,58,669,4.54,4.48,2.81
"7364",0.35,"Ideal","D","SI2",62.2,56,669,4.55,4.52,2.82
"7365",0.35,"Ideal","D","SI2",62.4,55,669,4.54,4.53,2.83
"7366",0.35,"Ideal","D","SI2",61.8,57,669,4.57,4.53,2.81
"7367",0.43,"Good","D","SI2",63.4,57,669,4.78,4.81,3.04
"7368",0.43,"Good","D","SI2",63.3,57,669,4.79,4.82,3.04
"7369",0.43,"Good","E","SI2",63.6,55,669,4.8,4.83,3.06
"7370",0.43,"Good","D","SI2",63.1,59,669,4.8,4.81,3.03
"7371",0.43,"Good","E","SI2",63.4,57,669,4.77,4.82,3.04
"7372",0.43,"Very Good","E","SI2",59.9,57,671,4.88,4.94,2.94
"7373",0.39,"Very Good","E","SI2",59.1,56,672,4.76,4.82,2.83
"7374",0.35,"Premium","E","SI2",59.9,61,672,4.59,4.56,2.74
"7375",0.4,"Good","G","SI2",60.6,55.8,672,4.76,4.82,2.91
"7376",0.42,"Very Good","D","SI2",62,59,672,4.78,4.83,2.98
"7377",0.4,"Ideal","F","SI2",61.9,57,673,4.71,4.73,2.92
"7378",0.31,"Very Good","G","SI2",61.7,55,433,4.37,4.4,2.71
"7379",0.33,"Ideal","H","SI2",61.1,57,433,4.46,4.48,2.73
"7380",0.33,"Ideal","H","SI2",61.3,55,433,4.48,4.49,2.75
"7381",0.33,"Ideal","H","SI2",61.4,55,433,4.47,4.49,2.75
"7382",0.32,"Ideal","H","SI2",60.9,56,434,4.41,4.45,2.7
"7383",0.33,"Premium","G","SI2",62.6,58,434,4.4,4.42,2.76
"7384",0.33,"Very Good","G","SI2",62.9,55,434,4.41,4.46,2.79
"7385",0.33,"Very Good","G","SI2",59.4,59,434,4.5,4.52,2.68
"7386",0.33,"Ideal","G","SI2",61.9,56,434,4.41,4.45,2.74
"7387",0.33,"Premium","F","SI2",62.3,58,434,4.4,4.43,2.75
"7388",0.33,"Very Good","F","SI2",63,58,434,4.4,4.42,2.78
"7389",0.31,"Ideal","E","SI2",61.7,56,435,4.35,4.4,2.7
"7390",0.31,"Very Good","E","SI2",60.8,61,435,4.39,4.43,2.68
"7391",0.4,"Ideal","F","SI2",62.1,54,677,4.75,4.78,2.96
"7392",0.4,"Ideal","E","SI2",61.8,55.2,679,4.75,4.77,2.94
"7393",0.43,"Premium","F","SI2",60.2,60,679,4.85,4.91,2.94
"7394",0.43,"Very Good","F","SI2",60.5,59,679,4.88,4.91,2.96
"7395",0.45,"Good","E","SI2",64.1,62,680,4.82,4.75,3.07
"7396",0.43,"Very Good","F","SI2",61.6,59,681,4.8,4.84,2.97
"7397",0.42,"Ideal","G","SI2",61.5,56,682,4.83,4.79,2.96
"7398",0.39,"Ideal","G","SI2",62,55,683,4.69,4.73,2.92
"7399",0.41,"Premium","D","SI2",62.3,58,683,4.74,4.77,2.96
"7400",0.41,"Premium","E","SI2",60,59,683,4.78,4.82,2.88
"7401",0.41,"Premium","D","SI2",61.9,58,683,4.71,4.73,2.92
"7402",0.41,"Very Good","E","SI2",62.8,57,683,4.7,4.73,2.96
"7403",0.41,"Ideal","E","SI2",59.8,55,683,4.81,4.93,2.91
"7404",0.41,"Premium","E","SI2",61.3,59,683,4.8,4.85,2.96
"7405",0.41,"Very Good","E","SI2",61.3,57,683,4.79,4.83,2.95
"7406",0.41,"Ideal","E","SI2",60.7,57,683,4.81,4.85,2.93
"7407",0.41,"Premium","D","SI2",62,58,683,4.74,4.78,2.95
"7408",0.41,"Premium","D","SI2",62.3,58,683,4.73,4.77,2.96
"7409",0.41,"Ideal","D","SI2",62.3,57,683,4.75,4.78,2.97
"7410",0.41,"Ideal","D","SI2",62.7,55,683,4.72,4.75,2.97
"7411",0.41,"Very Good","E","SI2",62.9,58,683,4.72,4.75,2.98
"7412",0.41,"Very Good","E","SI2",61.9,55,683,4.77,4.8,2.96
"7413",0.41,"Very Good","E","SI2",62.9,58,683,4.74,4.77,2.99
"7414",0.41,"Premium","D","SI2",62.4,60,683,4.71,4.77,2.96
"7415",0.41,"Premium","D","SI2",61.2,59,683,4.77,4.8,2.93
"7416",0.41,"Very Good","D","SI2",62.7,58,683,4.75,4.78,2.99
"7417",0.41,"Ideal","D","SI2",61,56,683,4.78,4.83,2.93
"7418",0.41,"Ideal","D","SI2",62.6,55,683,4.76,4.8,2.99
"7419",0.41,"Premium","E","SI2",62.1,58,683,4.73,4.77,2.95
"7420",0.41,"Ideal","E","SI2",61.9,57,683,4.76,4.8,2.96
"7421",0.39,"Premium","I","SI2",61,58,684,4.75,4.7,2.88
"7422",0.44,"Good","E","SI2",63.2,59,684,4.8,4.85,3.05
"7423",0.31,"Very Good","E","SI2",61.2,61,435,4.36,4.37,2.67
"7424",0.31,"Ideal","E","SI2",60.1,57,435,4.41,4.44,2.66
"7425",0.31,"Premium","E","SI2",60.9,60,435,4.35,4.38,2.66
"7426",0.31,"Ideal","E","SI2",61.3,55,435,4.34,4.37,2.67
"7427",0.42,"Ideal","G","SI2",62.3,55,686,4.8,4.83,3
"7428",0.42,"Ideal","E","SI2",62.7,55.2,687,4.78,4.79,3
"7429",0.4,"Ideal","F","SI2",61.8,53,688,4.77,4.74,2.94
"7430",0.43,"Very Good","E","SI2",61.8,60,688,4.83,4.85,2.99
"7431",0.4,"Ideal","E","SI2",62.2,53,689,4.73,4.76,2.95
"7432",0.36,"Premium","D","SI2",60.9,58,689,4.63,4.6,2.81
"7433",0.36,"Premium","D","SI2",60,58,689,4.62,4.58,2.76
"7434",0.36,"Ideal","D","SI2",62,56,689,4.6,4.56,2.84
"7435",0.36,"Premium","D","SI2",61.2,59,689,4.59,4.56,2.8
"7436",0.36,"Premium","D","SI2",61.5,60,689,4.6,4.54,2.81
"7437",0.36,"Ideal","D","SI2",62.3,57,689,4.57,4.52,2.83
"7438",0.43,"Very Good","I","SI2",61.5,54,691,4.86,4.89,3
"7439",0.44,"Ideal","E","SI2",62,54,691,4.9,4.94,3.05
"7440",0.41,"Premium","I","SI2",61.6,59,692,4.79,4.76,2.94
"7441",0.41,"Very Good","I","SI2",63.5,57,692,4.72,4.7,2.99
"7442",0.44,"Ideal","G","SI2",61.1,55,694,4.93,4.95,3.02
"7443",0.43,"Ideal","G","SI2",62.3,53,696,4.84,4.86,3.02
"7444",0.43,"Ideal","F","SI2",61.6,55,698,4.87,4.9,3.01
"7445",0.31,"Ideal","G","SI2",62,54,436,4.38,4.42,2.73
"7446",0.31,"Ideal","G","SI2",62.2,54,436,4.36,4.39,2.72
"7447",0.31,"Ideal","G","SI2",61.9,55,436,4.37,4.39,2.71
"7448",0.34,"Ideal","F","SI2",61.9,57,438,4.5,4.52,2.79
"7449",0.42,"Very Good","E","SI2",62.9,56,700,4.77,4.8,3.01
"7450",0.42,"Ideal","E","SI2",62.4,55,700,4.77,4.81,2.99
"7451",0.42,"Ideal","D","SI2",62.4,57,700,4.78,4.81,2.99
"7452",0.42,"Very Good","D","SI2",60,61,700,4.85,4.89,2.92
"7453",0.42,"Premium","D","SI2",62.1,59,700,4.78,4.82,2.98
"7454",0.42,"Very Good","D","SI2",60.8,59,700,4.77,4.83,2.92
"7455",0.42,"Premium","D","SI2",60.1,58,700,4.83,4.88,2.92
"7456",0.38,"Very Good","H","SI2",63.4,57,702,4.63,4.58,2.92
"7457",0.4,"Premium","I","SI2",60.5,58,702,4.82,4.76,2.9
"7458",0.41,"Ideal","F","SI2",61.1,57,703,4.8,4.86,2.95
"7459",0.43,"Premium","E","SI2",61,60,704,4.87,4.94,2.99
"7460",0.29,"Very Good","D","SI2",59.7,56,705,4.37,4.4,2.62
"7461",0.45,"Ideal","E","SI2",61.5,55,706,4.92,4.97,3.04
"7462",0.45,"Ideal","D","SI2",62,55,706,4.92,4.95,3.06
"7463",0.36,"Ideal","I","SI2",62.1,54,439,4.56,4.58,2.84
"7464",0.32,"Good","D","SI2",64.1,54,441,4.34,4.37,2.79
"7465",0.35,"Premium","H","SI2",61.6,58,441,4.49,4.54,2.78
"7466",0.45,"Ideal","G","SI2",61.9,54,709,4.91,4.95,3.05
"7467",0.42,"Premium","I","SI2",61.5,59,709,4.84,4.78,2.96
"7468",0.42,"Very Good","F","SI2",61.5,59,710,4.81,4.85,2.97
"7469",0.44,"Very Good","F","SI2",61.9,59,711,4.85,4.9,3.02
"7470",0.34,"Good","E","SI2",63.1,56,445,4.46,4.51,2.83
"7471",0.36,"Premium","F","SI2",60.3,59,446,4.62,4.57,2.77
"7472",0.39,"Ideal","G","SI2",60.9,56,716,4.78,4.74,2.9
"7473",0.43,"Ideal","D","SI2",62.6,56,716,4.84,4.88,3.04
"7474",0.43,"Premium","E","SI2",61.2,59,716,4.82,4.89,2.97
"7475",0.43,"Premium","E","SI2",60.8,58,716,4.86,4.88,2.96
"7476",0.43,"Premium","D","SI2",62.6,58,716,4.79,4.82,3.01
"7477",0.43,"Ideal","E","SI2",62.1,56,716,4.84,4.85,3.01
"7478",0.43,"Ideal","D","SI2",61,57,716,4.81,4.86,2.95
"7479",0.43,"Ideal","E","SI2",61.9,57,716,4.83,4.86,3
"7480",0.43,"Premium","D","SI2",60.7,58,716,4.85,4.91,2.96
"7481",0.43,"Very Good","E","SI2",62.7,55,716,4.83,4.87,3.04
"7482",0.43,"Very Good","D","SI2",61.1,58,716,4.86,4.9,2.98
"7483",0.47,"Fair","F","SI2",67.6,57,719,4.81,4.72,3.23
"7484",0.4,"Good","H","SI2",63.8,57,720,4.7,4.67,2.99
"7485",0.32,"Ideal","F","SI2",61.7,56,720,4.44,4.41,2.73
"7486",0.4,"Good","H","SI2",63.7,59,720,4.69,4.64,2.97
"7487",0.45,"Premium","J","SI2",60.9,57,720,4.95,4.9,3.05
"7488",0.39,"Premium","H","SI2",62.4,59,721,4.65,4.58,2.88
"7489",0.4,"Ideal","G","SI2",62.5,53,723,4.75,4.79,2.98
"7490",0.3,"Very Good","D","SI2",61.2,60,447,4.28,4.31,2.63
"7491",0.3,"Very Good","D","SI2",61.4,59,447,4.26,4.31,2.63
"7492",0.3,"Very Good","D","SI2",62.4,59,447,4.25,4.28,2.66
"7493",0.34,"Very Good","F","SI2",60,62,447,4.51,4.55,2.72
"7494",0.34,"Premium","F","SI2",60,58,447,4.55,4.58,2.74
"7495",0.34,"Very Good","F","SI2",63,58,447,4.45,4.47,2.81
"7496",0.3,"Premium","D","SI2",60.9,58,447,4.29,4.32,2.62
"7497",0.34,"Good","F","SI2",63.3,54,447,4.46,4.48,2.83
"7498",0.3,"Good","D","SI2",63.3,57,447,4.26,4.3,2.71
"7499",0.34,"Ideal","F","SI2",60.1,56,447,4.54,4.55,2.73
"7500",0.3,"Very Good","D","SI2",63,55,447,4.25,4.26,2.68
"7501",0.3,"Premium","D","SI2",62.4,58,447,4.28,4.31,2.68
"7502",0.3,"Ideal","D","SI2",61.1,55,447,4.32,4.35,2.65
"7503",0.3,"Very Good","D","SI2",61,61,447,4.25,4.31,2.61
"7504",0.43,"Premium","I","SI2",59.8,59,726,4.94,4.9,2.94
"7505",0.41,"Very Good","D","SI2",63.8,57,727,4.71,4.73,3.01
"7506",0.43,"Very Good","G","SI2",61.3,56.2,729,4.87,4.89,2.99
"7507",0.45,"Very Good","F","SI2",61.5,61,729,4.9,4.95,3.03
"7508",0.41,"Ideal","J","SI2",62.5,54,731,4.78,4.79,2.99
"7509",0.4,"Ideal","F","SI2",61,56,731,4.76,4.81,2.92
"7510",0.45,"Very Good","E","SI2",63.2,54,731,4.94,4.82,3.09
"7511",0.41,"Good","G","SI2",63.7,55,732,4.75,4.7,3.01
"7512",0.3,"Very Good","D","SI2",62.9,58,447,4.26,4.29,2.69
"7513",0.3,"Premium","D","SI2",62.3,58,447,4.29,4.32,2.68
"7514",0.3,"Ideal","D","SI2",60.2,56,447,4.37,4.4,2.64
"7515",0.3,"Very Good","D","SI2",62.2,59,447,4.25,4.3,2.66
"7516",0.34,"Good","F","SI2",63.5,56,447,4.44,4.48,2.83
"7517",0.3,"Ideal","D","SI2",62.1,57,447,4.3,4.33,2.68
"7518",0.34,"Very Good","G","SI2",62.8,59,447,4.45,4.47,2.8
"7519",0.3,"Good","D","SI2",63.4,56,447,4.26,4.29,2.71
"7520",0.3,"Good","D","SI2",63.2,57,447,4.21,4.24,2.67
"7521",0.3,"Very Good","D","SI2",61.8,58,447,4.29,4.32,2.66
"7522",0.34,"Very Good","F","SI2",61.7,61,447,4.44,4.48,2.75
"7523",0.34,"Very Good","G","SI2",62.8,58,447,4.43,4.46,2.79
"7524",0.3,"Premium","D","SI2",60.2,60,447,4.32,4.35,2.61
"7525",0.43,"Ideal","F","SI2",60.7,57,742,4.88,4.91,2.97
"7526",0.4,"Ideal","G","SI2",60.4,56,745,4.78,4.82,2.9
"7527",0.33,"Ideal","H","SI2",61.2,54,448,4.45,4.5,2.74
"7528",0.32,"Ideal","D","SI2",62.1,55,449,4.38,4.4,2.73
"7529",0.23,"Very Good","D","SI2",63.5,57,449,3.87,3.85,2.45
"7530",0.32,"Very Good","E","SI2",62.4,58,449,4.35,4.4,2.73
"7531",0.32,"Premium","E","SI2",61.2,58,449,4.39,4.44,2.7
"7532",0.32,"Ideal","E","SI2",62,55,449,4.36,4.41,2.72
"7533",0.39,"Premium","G","SI2",62.7,54,746,4.71,4.64,2.93
"7534",0.46,"Ideal","F","SI2",61.5,54,758,4.98,5.01,3.07
"7535",0.32,"Premium","E","SI2",61.7,60,449,4.38,4.41,2.71
"7536",0.32,"Very Good","E","SI2",62.7,57,449,4.34,4.37,2.73
"7537",0.32,"Premium","E","SI2",59.7,60,449,4.43,4.45,2.65
"7538",0.32,"Ideal","E","SI2",62.7,55,449,4.39,4.42,2.76
"7539",0.32,"Ideal","G","SI2",61.6,56,450,4.44,4.46,2.74
"7540",0.32,"Ideal","G","SI2",61.8,55,450,4.4,4.43,2.73
"7541",0.32,"Ideal","G","SI2",62.2,53,450,4.4,4.44,2.75
"7542",0.36,"Ideal","F","SI2",62.2,55,450,4.57,4.59,2.85
"7543",0.33,"Ideal","F","SI2",62.3,55,450,4.44,4.49,2.78
"7544",0.36,"Ideal","F","SI2",61.2,56,450,4.61,4.64,2.83
"7545",0.44,"Premium","H","SI2",58.4,60,759,5.05,4.99,2.93
"7546",0.44,"Premium","H","SI2",59.3,60,759,5.01,4.98,2.96
"7547",0.44,"Premium","H","SI2",59.6,60,759,4.95,4.93,2.96
"7548",0.41,"Ideal","E","SI2",61.2,56,760,4.81,4.84,2.95
"7549",0.45,"Very Good","G","SI2",59.7,61,764,4.95,5,2.97
"7550",0.4,"Ideal","F","SI2",61.5,56,764,4.75,4.78,2.93
"7551",0.43,"Very Good","E","SI2",59,60,765,4.9,4.96,2.91
"7552",0.4,"Very Good","G","SI2",63.4,59,765,4.66,4.64,2.95
"7553",0.4,"Very Good","G","SI2",63.1,59,765,4.7,4.65,2.95
"7554",0.4,"Premium","G","SI2",61.9,61,765,4.74,4.69,2.92
"7555",0.4,"Very Good","G","SI2",63.2,56,765,4.73,4.7,2.98
"7556",0.3,"Good","H","SI2",63.9,56,368,4.24,4.27,2.72
"7557",0.3,"Premium","H","SI2",60.9,59,368,4.32,4.35,2.64
"7558",0.32,"Ideal","I","SI2",61.7,55,371,4.39,4.42,2.72
"7559",0.31,"Ideal","I","SI2",62,54.1,372,4.32,4.35,2.69
"7560",0.3,"Very Good","I","SI2",63.3,56,450,4.3,4.26,2.71
"7561",0.39,"Ideal","J","SI2",62.6,54,451,4.64,4.69,2.92
"7562",0.38,"Premium","F","SI2",61,61,770,4.67,4.61,2.83
"7563",0.41,"Premium","E","SI2",60.6,60,771,4.83,4.8,2.92
"7564",0.41,"Premium","F","SI2",59,58,775,4.89,4.87,2.88
"7565",0.4,"Good","D","SI2",64,56,775,4.7,4.64,2.99
"7566",0.3,"Premium","G","SI2",62.7,55,452,4.29,4.26,2.68
"7567",0.42,"Premium","E","SI2",61.8,61,778,4.84,4.8,2.98
"7568",0.39,"Premium","E","SI2",60.7,62,778,4.74,4.72,2.87
"7569",0.47,"Ideal","H","SI2",62.4,53,782,4.98,5.02,3.12
"7570",0.47,"Ideal","H","SI2",61.8,54,782,5.01,5.05,3.11
"7571",0.47,"Ideal","G","SI2",61.3,56,784,4.98,5.01,3.06
"7572",0.47,"Ideal","G","SI2",62.4,55,784,4.96,5.01,3.11
"7573",0.41,"Very Good","G","SI2",63.4,58,784,4.73,4.7,2.99
"7574",0.41,"Good","G","SI2",63.6,54,784,4.74,4.7,3
"7575",0.41,"Premium","G","SI2",61.4,58,784,4.8,4.75,2.93
"7576",0.41,"Premium","F","SI2",60.9,58,784,4.82,4.8,2.93
"7577",0.41,"Ideal","H","SI2",61.7,56,787,4.8,4.77,2.95
"7578",0.41,"Ideal","H","SI2",60.8,57,787,4.84,4.8,2.93
"7579",0.46,"Good","F","SI2",64,57,787,4.88,4.83,3.11
"7580",0.34,"Ideal","E","SI2",62.4,54,454,4.49,4.52,2.81
"7581",0.34,"Ideal","E","SI2",61.3,55,454,4.49,4.52,2.76
"7582",0.34,"Ideal","E","SI2",61.4,55,454,4.5,4.52,2.77
"7583",0.32,"Ideal","D","SI2",61.7,55,454,4.39,4.42,2.72
"7584",0.35,"Good","E","SI2",64,55,454,4.45,4.49,2.86
"7585",0.41,"Premium","D","SI2",59.9,60,795,4.8,4.78,2.87
"7586",0.4,"Very Good","E","SI2",63.1,57,798,4.72,4.7,2.97
"7587",0.4,"Premium","E","SI2",58.7,59,798,4.82,4.78,2.82
"7588",0.4,"Good","E","SI2",64.2,57,798,4.7,4.68,3.01
"7589",0.4,"Very Good","E","SI2",63.5,56,798,4.71,4.68,2.98
"7590",0.4,"Good","E","SI2",63.9,57,798,4.71,4.65,2.99
"7591",0.4,"Ideal","D","SI2",61.3,56,798,4.77,4.72,2.91
"7592",0.4,"Very Good","D","SI2",63.1,57,798,4.75,4.72,2.99
"7593",0.4,"Good","D","SI2",63.8,54,798,4.73,4.7,3.01
"7594",0.4,"Premium","D","SI2",63,59,798,4.69,4.64,2.94
"7595",0.4,"Good","D","SI2",63.9,53,798,4.71,4.68,3
"7596",0.4,"Very Good","D","SI2",63.1,56,798,4.67,4.65,2.94
"7597",0.4,"Very Good","D","SI2",63.4,59,798,4.7,4.67,2.97
"7598",0.43,"Ideal","G","SI2",61.1,55,800,4.92,4.9,3
"7599",0.32,"Ideal","E","SI2",61.3,56,456,4.42,4.45,2.72
"7600",0.32,"Ideal","G","SI2",61.6,56,459,4.4,4.43,2.72
"7601",0.45,"Premium","G","SI2",62,62,803,4.96,4.86,3.05
"7602",0.46,"Ideal","G","SI2",61.1,57,807,4.97,5.01,3.05
"7603",0.46,"Very Good","F","SI2",61.5,56,809,4.98,5.01,3.07
"7604",0.41,"Ideal","G","SI2",60.9,56,810,4.84,4.81,2.94
"7605",0.4,"Premium","F","SI2",62.6,60,810,4.68,4.65,2.92
"7606",0.33,"Very Good","G","SI2",60,56,460,4.52,4.55,2.73
"7607",0.35,"Good","F","SI2",63.8,56,460,4.45,4.48,2.85
"7608",0.35,"Very Good","F","SI2",62.8,55,460,4.48,4.53,2.83
"7609",0.38,"Premium","E","SI2",61.6,57,812,4.65,4.61,2.85
"7610",0.38,"Premium","D","SI2",61.1,58,812,4.68,4.62,2.84
"7611",0.38,"Ideal","D","SI2",61.1,56,812,4.71,4.65,2.86
"7612",0.38,"Premium","D","SI2",62.1,55,812,4.65,4.62,2.88
"7613",0.38,"Premium","D","SI2",59.2,61,812,4.72,4.67,2.78
"7614",0.38,"Ideal","E","SI2",61.2,57,812,4.71,4.67,2.87
